epirr_id,status,data_generating_centre,assay_type,experiment_type,uuid,inputs,inputs_ctl,original_read_length,original_read_length_ctl,trimmed_read_length,trimmed_read_length_ctl,software_version,chastity_passed,paired_end,analyzed_as_stranded,upload_date,data_file_path,epirr_id_without_version
IHECRE00003688.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,85155a2c-d4ed-4bc1-ae2c-9c9aa8aa791e,EGAR00001636548,nan,75,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,false,05-02-2022,incoming/RNA-Seq/05-02-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003688.3.85155a2c-d4ed-4bc1-ae2c-9c9aa8aa791e.*,IHECRE00003688
IHECRE00003688.3,complete,CEEHRC_[CEMT],WGBS,standard,845bd167-b0f1-4c79-893a-d36e5e510921,EGAR00001685517;EGAR00001685530;EGAR00001685538,nan,150;150;150,nan,150;150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003688.3.845bd167-b0f1-4c79-893a-d36e5e510921.*,IHECRE00003688
IHECRE00003689.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,342e70ad-a023-4cf1-9866-19dd652b1429,EGAR00001567642;EGAR00001567649,EGAR00001568144,75;75,75,75;75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.342e70ad-a023-4cf1-9866-19dd652b1429.*,IHECRE00003689
IHECRE00003689.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,beff36be-023d-4a6e-8a49-a553932bd6ce,EGAR00001568142,EGAR00001568144,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.beff36be-023d-4a6e-8a49-a553932bd6ce.*,IHECRE00003689
IHECRE00003689.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,cde87e50-dbba-4734-bd22-f35203f3b601,EGAR00001568143,EGAR00001568144,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.cde87e50-dbba-4734-bd22-f35203f3b601.*,IHECRE00003689
IHECRE00003689.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,80691124-aaea-4c56-9e41-73916520079d,EGAR00001568149,EGAR00001568144,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.80691124-aaea-4c56-9e41-73916520079d.*,IHECRE00003689
IHECRE00003689.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,e809e596-752e-4188-9554-1c259b625898,EGAR00001567647;EGAR00001567654,EGAR00001568144,75;75,75,75;75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.e809e596-752e-4188-9554-1c259b625898.*,IHECRE00003689
IHECRE00003689.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,395d30b6-7fa1-48b7-8904-e4b31b4f88b7,EGAR00001568145,EGAR00001568144,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.395d30b6-7fa1-48b7-8904-e4b31b4f88b7.*,IHECRE00003689
IHECRE00003689.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,7b8e570d-9224-4f8b-afff-60e9e34e5dc2,EGAR00001611470;EGAR00001611471,nan,125;125,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003689.3.7b8e570d-9224-4f8b-afff-60e9e34e5dc2.*,IHECRE00003689
IHECRE00003689.3,complete,CEEHRC_[CEMT],WGBS,standard,b8447f34-0309-49e6-ba7e-6a721350b243,EGAR00001685527;EGAR00001685532;EGAR00001685539,nan,150;150;150,nan,150;150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003689.3.b8447f34-0309-49e6-ba7e-6a721350b243.*,IHECRE00003689
IHECRE00003690.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,bb55a212-99c2-4448-84cc-6786b9df2691,EGAR00001567664,EGAR00001567684,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.*,IHECRE00003690
IHECRE00003690.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,6941f4c2-9444-41d7-82bb-38a8112f3f75,EGAR00001567662,EGAR00001567684,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.*,IHECRE00003690
IHECRE00003690.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,3012eb3e-9d87-4c93-aaf5-58e99d8aaa84,EGAR00001567659,EGAR00001567684,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.3012eb3e-9d87-4c93-aaf5-58e99d8aaa84.*,IHECRE00003690
IHECRE00003690.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,e849a0a4-b91f-4930-9a8d-97e433f1508c,EGAR00001567660,EGAR00001567684,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.e849a0a4-b91f-4930-9a8d-97e433f1508c.*,IHECRE00003690
IHECRE00003690.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,dc1d2dc3-279f-44dc-a6f1-0d5154726fd5,EGAR00001567661,EGAR00001567684,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.dc1d2dc3-279f-44dc-a6f1-0d5154726fd5.*,IHECRE00003690
IHECRE00003690.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,5f2c7230-0551-4856-be05-e136564f953b,EGAR00001612028;EGAR00001616280,nan,75;125,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003690.3.5f2c7230-0551-4856-be05-e136564f953b.*,IHECRE00003690
IHECRE00003690.3,complete,CEEHRC_[CEMT],WGBS,standard,8703ccf1-2604-4042-aa7f-0e10c68acee8,EGAR00001685306,nan,150,nan,150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003690.3.8703ccf1-2604-4042-aa7f-0e10c68acee8.*,IHECRE00003690
IHECRE00003691.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,e70a956a-e876-473f-ae67-333f104e486a,EGAR00001567686,EGAR00001567685,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.e70a956a-e876-473f-ae67-333f104e486a.*,IHECRE00003691
IHECRE00003691.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,d84b63c8-b66b-45e3-807a-f78312228ee9,EGAR00001567688,EGAR00001567685,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.d84b63c8-b66b-45e3-807a-f78312228ee9.*,IHECRE00003691
IHECRE00003691.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,cb518c97-2905-470f-ae3d-4e16b45f68a4,EGAR00001567687,EGAR00001567685,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.cb518c97-2905-470f-ae3d-4e16b45f68a4.*,IHECRE00003691
IHECRE00003691.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,860bedc9-692c-462c-94be-59ab1fd7c824,EGAR00001567683,EGAR00001567685,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.860bedc9-692c-462c-94be-59ab1fd7c824.*,IHECRE00003691
IHECRE00003691.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,58df05be-1225-4fa7-a2b4-32d2d5f1b802,EGAR00001567682,EGAR00001567685,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.58df05be-1225-4fa7-a2b4-32d2d5f1b802.*,IHECRE00003691
IHECRE00003691.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,6671b082-a817-48d2-abb0-2b33e6b6a3bd,EGAR00001567681,EGAR00001567685,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.6671b082-a817-48d2-abb0-2b33e6b6a3bd.*,IHECRE00003691
IHECRE00003691.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,3b78b0a0-4ee1-4803-bf18-7b5909b7aeca,EGAR00001612030;EGAR00001616282,nan,75;125,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003691.3.3b78b0a0-4ee1-4803-bf18-7b5909b7aeca.*,IHECRE00003691
IHECRE00003691.3,complete,CEEHRC_[CEMT],WGBS,standard,e4e8e6cf-7d8a-4b6f-a944-02a221ad8e17,EGAR00001685326,nan,150,nan,150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003691.3.e4e8e6cf-7d8a-4b6f-a944-02a221ad8e17.*,IHECRE00003691
IHECRE00003692.4,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,3bf09a2c-baea-4256-b5b7-ae913b7ca17e,EGAR00001567678,EGAR00001567679,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.3bf09a2c-baea-4256-b5b7-ae913b7ca17e.*,IHECRE00003692
IHECRE00003692.4,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,40ad2b6a-7c5b-4fe0-8afa-f12886fb0c69,EGAR00001567655,EGAR00001567679,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.40ad2b6a-7c5b-4fe0-8afa-f12886fb0c69.*,IHECRE00003692
IHECRE00003692.4,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,f878ad9b-d6d3-4a62-ad1c-aebee9337a47,EGAR00001567677,EGAR00001567679,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.f878ad9b-d6d3-4a62-ad1c-aebee9337a47.*,IHECRE00003692
IHECRE00003692.4,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,370f0fb4-0bb1-4fa3-8e1d-75f06bf7b384,EGAR00001567658,EGAR00001567679,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.370f0fb4-0bb1-4fa3-8e1d-75f06bf7b384.*,IHECRE00003692
IHECRE00003692.4,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,1a3a09f8-b5c3-470d-84e4-3495b32d631e,EGAR00001567657,EGAR00001567679,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.1a3a09f8-b5c3-470d-84e4-3495b32d631e.*,IHECRE00003692
IHECRE00003692.4,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,e4c527ec-18d1-4382-887e-2c78b7a5a939,EGAR00001567656,EGAR00001567679,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.*,IHECRE00003692
IHECRE00003692.4,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,6b96469b-0ee9-454e-a40f-bf490bede3da,EGAR00001611466;EGAR00001611467,nan,75;75,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-02-2022,incoming/RNA-Seq/05-02-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003692.4.6b96469b-0ee9-454e-a40f-bf490bede3da.*,IHECRE00003692
IHECRE00003692.4,complete,CEEHRC_[CEMT],WGBS,standard,940484e0-b895-494b-a33a-ac7f388ac65d,EGAR00001685290,nan,150,nan,150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003692.4.940484e0-b895-494b-a33a-ac7f388ac65d.*,IHECRE00003692
IHECRE00003693.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,f2b1cfa1-231f-48d8-af6a-ed3f48905f6f,EGAR00001636411,EGAR00001636400,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.f2b1cfa1-231f-48d8-af6a-ed3f48905f6f.*,IHECRE00003693
IHECRE00003693.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,c56a1926-3d2b-458d-9800-4140f38e79d1,EGAR00001636409,EGAR00001636400,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.*,IHECRE00003693
IHECRE00003693.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,00bffcc7-6bdd-4dff-a3af-f0bc3467ff95,EGAR00001636412,EGAR00001636400,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.00bffcc7-6bdd-4dff-a3af-f0bc3467ff95.*,IHECRE00003693
IHECRE00003693.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,61ce3aed-9b5d-4553-b99d-12b70cc1e329,EGAR00001636408,EGAR00001636400,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.*,IHECRE00003693
IHECRE00003693.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,38d96ded-07f5-41c6-bca5-4d0a649a7511,EGAR00001636407,EGAR00001636400,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.*,IHECRE00003693
IHECRE00003693.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,d51ed427-007f-40d3-b98a-eaa67c358ae9,EGAR00001636410,EGAR00001636400,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.d51ed427-007f-40d3-b98a-eaa67c358ae9.*,IHECRE00003693
IHECRE00003693.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,a2fb02f2-fae7-4f69-9161-eb0da168da13,EGAR00001685334;EGAR00001685500,nan,75;75,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003693.3.a2fb02f2-fae7-4f69-9161-eb0da168da13.*,IHECRE00003693
IHECRE00003693.3,complete,CEEHRC_[CEMT],WGBS,standard,42b5a621-11af-45aa-a599-a982d0ddba73,EGAR00001685317;EGAR00001685525,nan,150;150,nan,150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003693.3.42b5a621-11af-45aa-a599-a982d0ddba73.*,IHECRE00003693
IHECRE00003694.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,61c30d06-38bd-4873-b3e9-1676bf3449d1,EGAR00001636402,EGAR00001636401,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.61c30d06-38bd-4873-b3e9-1676bf3449d1.*,IHECRE00003694
IHECRE00003694.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,c78458e5-ee0b-451a-90f1-dbb574d13e13,EGAR00001636404,EGAR00001636401,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.*,IHECRE00003694
IHECRE00003694.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,fc8c8322-ec2a-42ca-96d8-185645c9908f,EGAR00001636403,EGAR00001636401,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.fc8c8322-ec2a-42ca-96d8-185645c9908f.*,IHECRE00003694
IHECRE00003694.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,791a1a19-8cb6-4f2d-b5f0-f97ea2658756,EGAR00001636399,EGAR00001636401,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.*,IHECRE00003694
IHECRE00003694.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,819459d2-9d3b-4d27-8783-172661f9c0c5,EGAR00001636398,EGAR00001636401,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.819459d2-9d3b-4d27-8783-172661f9c0c5.*,IHECRE00003694
IHECRE00003694.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,a7c0537c-0a7d-415e-ae83-a8d9e779153a,EGAR00001636397,EGAR00001636401,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.a7c0537c-0a7d-415e-ae83-a8d9e779153a.*,IHECRE00003694
IHECRE00003694.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,64e1f706-81e9-42c1-9241-762d41f011c8,EGAR00001685332;EGAR00001685498,nan,75;75,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003694.3.64e1f706-81e9-42c1-9241-762d41f011c8.*,IHECRE00003694
IHECRE00003694.3,complete,CEEHRC_[CEMT],WGBS,standard,82741208-bee6-4bd1-a5c8-9e1f9958fae9,EGAR00001685318;EGAR00001685526,nan,150;150,nan,150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003694.3.82741208-bee6-4bd1-a5c8-9e1f9958fae9.*,IHECRE00003694
IHECRE00003695.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,976830f0-f131-4dc5-bdfd-64d83fdc4635,EGAR00001636390,EGAR00001636391,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.976830f0-f131-4dc5-bdfd-64d83fdc4635.*,IHECRE00003695
IHECRE00003695.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,bdb135f7-e7e7-45ee-919a-f8d9bc37c43a,EGAR00001636388,EGAR00001636391,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.bdb135f7-e7e7-45ee-919a-f8d9bc37c43a.*,IHECRE00003695
IHECRE00003695.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97,EGAR00001636389,EGAR00001636391,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.*,IHECRE00003695
IHECRE00003695.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,b45ed777-a5dc-4527-b410-7a0e01173bd4,EGAR00001636396,EGAR00001636391,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.*,IHECRE00003695
IHECRE00003695.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me3,4e0e3ebc-98db-4359-b502-e370a14b1038,EGAR00001636395,EGAR00001636391,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.4e0e3ebc-98db-4359-b502-e370a14b1038.*,IHECRE00003695
IHECRE00003695.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K9me3,08f241da-4ea3-4efd-8a07-63057f4f6ca8,EGAR00001636387,EGAR00001636391,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.08f241da-4ea3-4efd-8a07-63057f4f6ca8.*,IHECRE00003695
IHECRE00003695.3,complete,CEEHRC_[CEMT],RNA-Seq,mRNA-Seq,9aa8eeb5-ca15-4624-a56f-a698eb26e903,EGAR00001685331;EGAR00001685497,nan,75;75,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,11-13-2021,incoming/RNA-Seq/11-12-2021/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00003695.3.9aa8eeb5-ca15-4624-a56f-a698eb26e903.*,IHECRE00003695
IHECRE00003695.3,complete,CEEHRC_[CEMT],WGBS,standard,9d2cba9a-45f5-4de2-8624-ab4b1e3999d5,EGAR00001685315;EGAR00001685523,nan,150;150,nan,150;150,nan,ihec-wgbs-containerv3.5.0,true,true,nan,09-13-2021,incoming/WGBS/09-08-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00003695.3.9d2cba9a-45f5-4de2-8624-ab4b1e3999d5.*,IHECRE00003695
IHECRE00003696.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27ac,61e7591e-7d42-4bac-a82f-41dc0577b027,EGAR00001636406,EGAR00001636405,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.61e7591e-7d42-4bac-a82f-41dc0577b027.*,IHECRE00003696
IHECRE00003696.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K27me3,56ed3fdb-46a9-4765-a249-372860e042b1,EGAR00001636385,EGAR00001636405,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.*,IHECRE00003696
IHECRE00003696.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K36me3,ffcc32fa-05fb-403b-ada6-3d600e152e76,EGAR00001636386,EGAR00001636405,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.ffcc32fa-05fb-403b-ada6-3d600e152e76.*,IHECRE00003696
IHECRE00003696.3,complete,CEEHRC_[CEMT],ChIP-Seq,H3K4me1,49d57242-0349-4448-9479-911cd2c363c1,EGAR00001636392,EGAR00001636405,75,75,75,75,ihec-chipseq-containerv1.1.4,true,true,nan,04-23-2022,incoming/ChIP-Seq/04-21-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.49d57242-0349-4448-9479-911cd2c363c1.*,IHECRE00003696
