EpiRR	EpiRR_status	project	metadata	value
IHECRE00000823.3	Partial	CEEHRC	donor_id	McGill0091
IHECRE00000823.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000823.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000823.3	Partial	CEEHRC	disease	Healthy
IHECRE00000823.3	Partial	CEEHRC	donor id	McGill0091
IHECRE00000823.3	Partial	CEEHRC	phenotype	Healthy
IHECRE00000823.3	Partial	CEEHRC	cell_type	T cell
IHECRE00000823.3	Partial	CEEHRC	gender	male
IHECRE00000824.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000824.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000824.1	Partial	CEEHRC	donor_id	McGill0220
IHECRE00000824.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000824.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000824.1	Partial	CEEHRC	disease	Myositis
IHECRE00000824.1	Partial	CEEHRC	donor id	McGill0220
IHECRE00000824.1	Partial	CEEHRC	phenotype	Myositis
IHECRE00000824.1	Partial	CEEHRC	cell_type	CD4-positive helper T cell
IHECRE00000824.1	Partial	CEEHRC	gender	
IHECRE00000825.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000825.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000825.1	Partial	CEEHRC	donor_id	McGill0007
IHECRE00000825.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000825.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000825.1	Partial	CEEHRC	disease	Healthy
IHECRE00000825.1	Partial	CEEHRC	donor id	McGill0007
IHECRE00000825.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000825.1	Partial	CEEHRC	cell_type	CD4-positive helper T cell
IHECRE00000825.1	Partial	CEEHRC	gender	male
IHECRE00000826.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000826.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000826.3	Partial	CEEHRC	donor_id	McGill0067
IHECRE00000826.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000826.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000826.3	Partial	CEEHRC	disease	Healthy
IHECRE00000826.3	Partial	CEEHRC	donor id	McGill0067
IHECRE00000826.3	Partial	CEEHRC	phenotype	Healthy
IHECRE00000826.3	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000826.3	Partial	CEEHRC	gender	female
IHECRE00000827.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000827.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000827.1	Partial	CEEHRC	donor_id	McGill0214
IHECRE00000827.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000827.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000827.1	Partial	CEEHRC	disease	Myositis
IHECRE00000827.1	Partial	CEEHRC	donor id	McGill0214
IHECRE00000827.1	Partial	CEEHRC	phenotype	Myositis
IHECRE00000827.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000827.1	Partial	CEEHRC	gender	
IHECRE00000829.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000829.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000829.3	Partial	CEEHRC	donor_id	McGill0002
IHECRE00000829.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000829.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000829.3	Partial	CEEHRC	disease	Healthy
IHECRE00000829.3	Partial	CEEHRC	donor id	McGill0002
IHECRE00000829.3	Partial	CEEHRC	phenotype	Healthy
IHECRE00000829.3	Partial	CEEHRC	cell_type	T cell
IHECRE00000829.3	Partial	CEEHRC	gender	female
IHECRE00000864.3	Complete	CEEHRC	biomaterial_type	primary tissue
IHECRE00000864.3	Complete	CEEHRC	tissue_type	skeletal muscle tissue
IHECRE00000864.3	Complete	CEEHRC	donor_id	McGill0015
IHECRE00000864.3	Complete	CEEHRC	taxon_id	9606
IHECRE00000864.3	Complete	CEEHRC	species	Homo sapiens
IHECRE00000864.3	Complete	CEEHRC	disease	Leigh Disease
IHECRE00000864.3	Complete	CEEHRC	donor id	McGill0015
IHECRE00000864.3	Complete	CEEHRC	phenotype	Leigh Disease
IHECRE00000864.3	Complete	CEEHRC	cell_type	
IHECRE00000864.3	Complete	CEEHRC	gender	
IHECRE00000866.3	Complete	CEEHRC	biomaterial_type	primary cells
IHECRE00000866.3	Complete	CEEHRC	tissue_type	venous blood
IHECRE00000866.3	Complete	CEEHRC	donor_id	McGill0124
IHECRE00000866.3	Complete	CEEHRC	taxon_id	9606
IHECRE00000866.3	Complete	CEEHRC	species	Homo sapiens
IHECRE00000866.3	Complete	CEEHRC	disease	Healthy
IHECRE00000866.3	Complete	CEEHRC	donor id	McGill0124
IHECRE00000866.3	Complete	CEEHRC	phenotype	Healthy
IHECRE00000866.3	Complete	CEEHRC	cell_type	Monocyte
IHECRE00000866.3	Complete	CEEHRC	gender	female
IHECRE00000867.3	Complete	CEEHRC	biomaterial_type	primary cells
IHECRE00000867.3	Complete	CEEHRC	tissue_type	venous blood
IHECRE00000867.3	Complete	CEEHRC	donor_id	McGill0010
IHECRE00000867.3	Complete	CEEHRC	taxon_id	9606
IHECRE00000867.3	Complete	CEEHRC	species	Homo sapiens
IHECRE00000867.3	Complete	CEEHRC	disease	Healthy
IHECRE00000867.3	Complete	CEEHRC	donor id	McGill0010
IHECRE00000867.3	Complete	CEEHRC	phenotype	Healthy
IHECRE00000867.3	Complete	CEEHRC	cell_type	CD4-positive helper T cell
IHECRE00000867.3	Complete	CEEHRC	gender	female
IHECRE00000868.3	Complete	CEEHRC	biomaterial_type	primary cells
IHECRE00000868.3	Complete	CEEHRC	tissue_type	venous blood
IHECRE00000868.3	Complete	CEEHRC	donor_id	McGill0124
IHECRE00000868.3	Complete	CEEHRC	taxon_id	9606
IHECRE00000868.3	Complete	CEEHRC	species	Homo sapiens
IHECRE00000868.3	Complete	CEEHRC	disease	Healthy
IHECRE00000868.3	Complete	CEEHRC	donor id	McGill0124
IHECRE00000868.3	Complete	CEEHRC	phenotype	Healthy
IHECRE00000868.3	Complete	CEEHRC	cell_type	T cell
IHECRE00000868.3	Complete	CEEHRC	gender	female
IHECRE00000830.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000830.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000830.1	Partial	CEEHRC	donor_id	McGill0339
IHECRE00000830.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000830.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000830.1	Partial	CEEHRC	disease	Rheumatoid Arthritis
IHECRE00000830.1	Partial	CEEHRC	donor id	McGill0339
IHECRE00000830.1	Partial	CEEHRC	phenotype	Rheumatoid Arthritis
IHECRE00000830.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000830.1	Partial	CEEHRC	gender	
IHECRE00000831.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000831.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000831.3	Partial	CEEHRC	donor_id	McGill0127
IHECRE00000831.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000831.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000831.3	Partial	CEEHRC	disease	Healthy
IHECRE00000831.3	Partial	CEEHRC	donor id	McGill0127
IHECRE00000831.3	Partial	CEEHRC	phenotype	Healthy
IHECRE00000831.3	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000831.3	Partial	CEEHRC	gender	male
IHECRE00000832.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000832.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000832.1	Partial	CEEHRC	donor_id	McGill0146
IHECRE00000832.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000832.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000832.1	Partial	CEEHRC	disease	Rheumatoid Arthritis
IHECRE00000832.1	Partial	CEEHRC	donor id	McGill0146
IHECRE00000832.1	Partial	CEEHRC	phenotype	Rheumatoid Arthritis
IHECRE00000832.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000832.1	Partial	CEEHRC	gender	
IHECRE00000833.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000833.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000833.3	Partial	CEEHRC	donor_id	McGill0176
IHECRE00000833.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000833.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000833.3	Partial	CEEHRC	disease	Scleroderma
IHECRE00000833.3	Partial	CEEHRC	donor id	McGill0176
IHECRE00000833.3	Partial	CEEHRC	phenotype	Scleroderma
IHECRE00000833.3	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000833.3	Partial	CEEHRC	gender	
IHECRE00000834.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000834.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000834.1	Partial	CEEHRC	donor_id	McGill0176
IHECRE00000834.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000834.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000834.1	Partial	CEEHRC	disease	Scleroderma
IHECRE00000834.1	Partial	CEEHRC	donor id	McGill0176
IHECRE00000834.1	Partial	CEEHRC	phenotype	Scleroderma
IHECRE00000834.1	Partial	CEEHRC	cell_type	B cell
IHECRE00000834.1	Partial	CEEHRC	gender	
IHECRE00000835.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000835.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000835.1	Partial	CEEHRC	donor_id	McGill0339
IHECRE00000835.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000835.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000835.1	Partial	CEEHRC	disease	Rheumatoid Arthritis
IHECRE00000835.1	Partial	CEEHRC	donor id	McGill0339
IHECRE00000835.1	Partial	CEEHRC	phenotype	Rheumatoid Arthritis
IHECRE00000835.1	Partial	CEEHRC	cell_type	CD4-positive helper T cell
IHECRE00000835.1	Partial	CEEHRC	gender	
IHECRE00000836.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000836.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000836.1	Partial	CEEHRC	donor_id	McGill0220
IHECRE00000836.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000836.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000836.1	Partial	CEEHRC	disease	Myositis
IHECRE00000836.1	Partial	CEEHRC	donor id	McGill0220
IHECRE00000836.1	Partial	CEEHRC	phenotype	Myositis
IHECRE00000836.1	Partial	CEEHRC	cell_type	B cell
IHECRE00000836.1	Partial	CEEHRC	gender	
IHECRE00000837.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000837.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000837.1	Partial	CEEHRC	donor_id	McGill0127
IHECRE00000837.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000837.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000837.1	Partial	CEEHRC	disease	Healthy
IHECRE00000837.1	Partial	CEEHRC	donor id	McGill0127
IHECRE00000837.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000837.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000837.1	Partial	CEEHRC	gender	male
IHECRE00000838.1	Partial	CEEHRC	biomaterial_type	primary tissue
IHECRE00000838.1	Partial	CEEHRC	tissue_type	skeletal muscle tissue
IHECRE00000838.1	Partial	CEEHRC	donor_id	McGill0043
IHECRE00000838.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000838.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000838.1	Partial	CEEHRC	disease	Unknown
IHECRE00000838.1	Partial	CEEHRC	donor id	McGill0043
IHECRE00000838.1	Partial	CEEHRC	phenotype	Unknown
IHECRE00000838.1	Partial	CEEHRC	cell_type	
IHECRE00000838.1	Partial	CEEHRC	gender	
IHECRE00000839.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000839.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000839.1	Partial	CEEHRC	donor_id	McGill0285
IHECRE00000839.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000839.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000839.1	Partial	CEEHRC	disease	Healthy
IHECRE00000839.1	Partial	CEEHRC	donor id	McGill0285
IHECRE00000839.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000839.1	Partial	CEEHRC	cell_type	CD4-positive, alpha-beta T cell
IHECRE00000839.1	Partial	CEEHRC	gender	male
IHECRE00000840.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000840.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000840.1	Partial	CEEHRC	donor_id	McGill0187
IHECRE00000840.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000840.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000840.1	Partial	CEEHRC	disease	Scleroderma
IHECRE00000840.1	Partial	CEEHRC	donor id	McGill0187
IHECRE00000840.1	Partial	CEEHRC	phenotype	Scleroderma
IHECRE00000840.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000840.1	Partial	CEEHRC	gender	
IHECRE00000841.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000841.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000841.1	Partial	CEEHRC	donor_id	McGill0089
IHECRE00000841.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000841.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000841.1	Partial	CEEHRC	disease	Healthy
IHECRE00000841.1	Partial	CEEHRC	donor id	McGill0089
IHECRE00000841.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000841.1	Partial	CEEHRC	cell_type	B cell
IHECRE00000841.1	Partial	CEEHRC	gender	
IHECRE00000842.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000842.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000842.1	Partial	CEEHRC	donor_id	McGill0280
IHECRE00000842.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000842.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000842.1	Partial	CEEHRC	disease	Healthy
IHECRE00000842.1	Partial	CEEHRC	donor id	McGill0280
IHECRE00000842.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000842.1	Partial	CEEHRC	cell_type	CD4-positive, alpha-beta T cell
IHECRE00000842.1	Partial	CEEHRC	gender	male
IHECRE00000843.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000843.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000843.1	Partial	CEEHRC	donor_id	McGill0266
IHECRE00000843.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000843.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000843.1	Partial	CEEHRC	disease	B Acute Lymphoblastic Leukemia with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)
IHECRE00000843.1	Partial	CEEHRC	donor id	McGill0266
IHECRE00000843.1	Partial	CEEHRC	phenotype	B Acute Lymphoblastic Leukemia with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)
IHECRE00000843.1	Partial	CEEHRC	cell_type	B cell
IHECRE00000843.1	Partial	CEEHRC	gender	female
IHECRE00000844.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000844.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000844.1	Partial	CEEHRC	donor_id	McGill0103
IHECRE00000844.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000844.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000844.1	Partial	CEEHRC	disease	Healthy
IHECRE00000844.1	Partial	CEEHRC	donor id	McGill0103
IHECRE00000844.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000844.1	Partial	CEEHRC	cell_type	T cell
IHECRE00000844.1	Partial	CEEHRC	gender	male
IHECRE00000845.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000845.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000845.3	Partial	CEEHRC	donor_id	McGill0261
IHECRE00000845.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000845.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000845.3	Partial	CEEHRC	disease	Scleroderma
IHECRE00000845.3	Partial	CEEHRC	donor id	McGill0261
IHECRE00000845.3	Partial	CEEHRC	phenotype	Scleroderma
IHECRE00000845.3	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000845.3	Partial	CEEHRC	gender	
IHECRE00000846.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000846.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000846.1	Partial	CEEHRC	donor_id	McGill0340
IHECRE00000846.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000846.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000846.1	Partial	CEEHRC	disease	Rheumatoid Arthritis
IHECRE00000846.1	Partial	CEEHRC	donor id	McGill0340
IHECRE00000846.1	Partial	CEEHRC	phenotype	Rheumatoid Arthritis
IHECRE00000846.1	Partial	CEEHRC	cell_type	CD4-positive helper T cell
IHECRE00000846.1	Partial	CEEHRC	gender	
IHECRE00000847.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000847.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000847.1	Partial	CEEHRC	donor_id	McGill0193
IHECRE00000847.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000847.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000847.1	Partial	CEEHRC	disease	Systemic Lupus Erythematosus
IHECRE00000847.1	Partial	CEEHRC	donor id	McGill0193
IHECRE00000847.1	Partial	CEEHRC	phenotype	Systemic Lupus Erythematosus
IHECRE00000847.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000847.1	Partial	CEEHRC	gender	
IHECRE00000848.3	Partial	CEEHRC	biomaterial_type	primary tissue
IHECRE00000848.3	Partial	CEEHRC	tissue_type	skeletal muscle tissue
IHECRE00000848.3	Partial	CEEHRC	donor_id	McGill0017
IHECRE00000848.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000848.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000848.3	Partial	CEEHRC	disease	Unknown
IHECRE00000848.3	Partial	CEEHRC	donor id	McGill0017
IHECRE00000848.3	Partial	CEEHRC	phenotype	Unknown
IHECRE00000848.3	Partial	CEEHRC	cell_type	
IHECRE00000848.3	Partial	CEEHRC	gender	
IHECRE00000849.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000849.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000849.3	Partial	CEEHRC	donor_id	McGill0180
IHECRE00000849.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000849.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000849.3	Partial	CEEHRC	disease	Scleroderma
IHECRE00000849.3	Partial	CEEHRC	donor id	McGill0180
IHECRE00000849.3	Partial	CEEHRC	phenotype	Scleroderma
IHECRE00000849.3	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000849.3	Partial	CEEHRC	gender	
IHECRE00000850.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000850.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000850.1	Partial	CEEHRC	donor_id	McGill0298
IHECRE00000850.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000850.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000850.1	Partial	CEEHRC	disease	Healthy
IHECRE00000850.1	Partial	CEEHRC	donor id	McGill0298
IHECRE00000850.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000850.1	Partial	CEEHRC	cell_type	CD4-positive, alpha-beta T cell
IHECRE00000850.1	Partial	CEEHRC	gender	female
IHECRE00000851.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000851.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000851.1	Partial	CEEHRC	donor_id	McGill0028
IHECRE00000851.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000851.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000851.1	Partial	CEEHRC	disease	Healthy
IHECRE00000851.1	Partial	CEEHRC	donor id	McGill0028
IHECRE00000851.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000851.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000851.1	Partial	CEEHRC	gender	female
IHECRE00000852.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000852.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000852.1	Partial	CEEHRC	donor_id	McGill0205
IHECRE00000852.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000852.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000852.1	Partial	CEEHRC	disease	Systemic Lupus Erythematosus
IHECRE00000852.1	Partial	CEEHRC	donor id	McGill0205
IHECRE00000852.1	Partial	CEEHRC	phenotype	Systemic Lupus Erythematosus
IHECRE00000852.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000852.1	Partial	CEEHRC	gender	
IHECRE00000853.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000853.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000853.1	Partial	CEEHRC	donor_id	McGill0165
IHECRE00000853.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000853.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000853.1	Partial	CEEHRC	disease	Scleroderma
IHECRE00000853.1	Partial	CEEHRC	donor id	McGill0165
IHECRE00000853.1	Partial	CEEHRC	phenotype	Scleroderma
IHECRE00000853.1	Partial	CEEHRC	cell_type	B cell
IHECRE00000853.1	Partial	CEEHRC	gender	
IHECRE00000854.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000854.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000854.1	Partial	CEEHRC	donor_id	McGill0235
IHECRE00000854.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000854.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000854.1	Partial	CEEHRC	disease	Healthy
IHECRE00000854.1	Partial	CEEHRC	donor id	McGill0235
IHECRE00000854.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000854.1	Partial	CEEHRC	cell_type	CD4-positive, alpha-beta T cell
IHECRE00000854.1	Partial	CEEHRC	gender	female
IHECRE00000855.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000855.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000855.3	Partial	CEEHRC	donor_id	McGill0067
IHECRE00000855.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000855.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000855.3	Partial	CEEHRC	disease	Healthy
IHECRE00000855.3	Partial	CEEHRC	donor id	McGill0067
IHECRE00000855.3	Partial	CEEHRC	phenotype	Healthy
IHECRE00000855.3	Partial	CEEHRC	cell_type	CD4-positive helper T cell
IHECRE00000855.3	Partial	CEEHRC	gender	female
IHECRE00000856.3	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000856.3	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000856.3	Partial	CEEHRC	donor_id	McGill0009
IHECRE00000856.3	Partial	CEEHRC	taxon_id	9606
IHECRE00000856.3	Partial	CEEHRC	species	Homo sapiens
IHECRE00000856.3	Partial	CEEHRC	disease	Healthy
IHECRE00000856.3	Partial	CEEHRC	donor id	McGill0009
IHECRE00000856.3	Partial	CEEHRC	phenotype	Healthy
IHECRE00000856.3	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000856.3	Partial	CEEHRC	gender	female
IHECRE00000857.1	Partial	CEEHRC	biomaterial_type	primary tissue
IHECRE00000857.1	Partial	CEEHRC	tissue_type	skeletal muscle tissue
IHECRE00000857.1	Partial	CEEHRC	donor_id	McGill0039
IHECRE00000857.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000857.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000857.1	Partial	CEEHRC	disease	Unknown
IHECRE00000857.1	Partial	CEEHRC	donor id	McGill0039
IHECRE00000857.1	Partial	CEEHRC	phenotype	Unknown
IHECRE00000857.1	Partial	CEEHRC	cell_type	
IHECRE00000857.1	Partial	CEEHRC	gender	
IHECRE00000858.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000858.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000858.1	Partial	CEEHRC	donor_id	McGill0004
IHECRE00000858.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000858.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000858.1	Partial	CEEHRC	disease	Healthy
IHECRE00000858.1	Partial	CEEHRC	donor id	McGill0004
IHECRE00000858.1	Partial	CEEHRC	phenotype	Healthy
IHECRE00000858.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000858.1	Partial	CEEHRC	gender	female
IHECRE00000859.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000859.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000859.1	Partial	CEEHRC	donor_id	McGill0165
IHECRE00000859.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000859.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000859.1	Partial	CEEHRC	disease	Scleroderma
IHECRE00000859.1	Partial	CEEHRC	donor id	McGill0165
IHECRE00000859.1	Partial	CEEHRC	phenotype	Scleroderma
IHECRE00000859.1	Partial	CEEHRC	cell_type	Monocyte
IHECRE00000859.1	Partial	CEEHRC	gender	
IHECRE00000860.1	Partial	CEEHRC	biomaterial_type	primary tissue
IHECRE00000860.1	Partial	CEEHRC	tissue_type	skeletal muscle tissue
IHECRE00000860.1	Partial	CEEHRC	donor_id	McGill0034
IHECRE00000860.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000860.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000860.1	Partial	CEEHRC	disease	Unknown
IHECRE00000860.1	Partial	CEEHRC	donor id	McGill0034
IHECRE00000860.1	Partial	CEEHRC	phenotype	Unknown
IHECRE00000860.1	Partial	CEEHRC	cell_type	
IHECRE00000860.1	Partial	CEEHRC	gender	female
IHECRE00000861.1	Partial	CEEHRC	biomaterial_type	primary cells
IHECRE00000861.1	Partial	CEEHRC	tissue_type	venous blood
IHECRE00000861.1	Partial	CEEHRC	donor_id	McGill0211
IHECRE00000861.1	Partial	CEEHRC	taxon_id	9606
IHECRE00000861.1	Partial	CEEHRC	species	Homo sapiens
IHECRE00000861.1	Partial	CEEHRC	disease	Myositis
IHECRE00000861.1	Partial	CEEHRC	donor id	McGill0211
IHECRE00000861.1	Partial	CEEHRC	phenotype	Myositis
IHECRE00000861.1	Partial	CEEHRC	cell_type	B cell
IHECRE00000861.1	Partial	CEEHRC	gender	
IHECRE00000862.1	Partial	CEEHRC	biomaterial_type	primary cells
